"STATION","NAME","LATITUDE","LONGITUDE","ELEVATION","DATE","CDSD","CDSD_ATTRIBUTES","CLDD","CLDD_ATTRIBUTES","DP01","DP01_ATTRIBUTES","DP10","DP10_ATTRIBUTES","DSND","DSND_ATTRIBUTES","DSNW","DSNW_ATTRIBUTES","DT00","DT00_ATTRIBUTES","DT32","DT32_ATTRIBUTES","DX32","DX32_ATTRIBUTES","DX70","DX70_ATTRIBUTES","DX90","DX90_ATTRIBUTES","EMNT","EMNT_ATTRIBUTES","EMSD","EMSD_ATTRIBUTES","EMSN","EMSN_ATTRIBUTES","EMXP","EMXP_ATTRIBUTES","EMXT","EMXT_ATTRIBUTES","HDSD","HDSD_ATTRIBUTES","HTDD","HTDD_ATTRIBUTES","PRCP","PRCP_ATTRIBUTES","SNOW","SNOW_ATTRIBUTES","TAVG","TAVG_ATTRIBUTES","TMAX","TMAX_ATTRIBUTES","TMIN","TMIN_ATTRIBUTES"
"USC00421759","COTTONWOOD WEIR, UT US","40.6189","-111.7836","1519.7","2013-07","449.3","7","268.9",",7","3",",7","2",",7",,,,,"0",",7","0",",7","0",",7","31",",7","24",",7","15.6",",7,05,",,,,,"16.8",",,7,17,","36.1",",7,11,+","0.0","7","0.0",",7","20.9",",,,7",,,"27.0",",7","33.2",",,,7","20.8",",,,7"
"USC00421759","COTTONWOOD WEIR, UT US","40.6189","-111.7836","1519.7","2013-08","673.2","7","223.9",",7","5",",7","2",",7",,,,,"0",",7","0",",7","0",",7","31",",7","13",",7","15.0",",7,25,",,,,,"2.8",",,7,28,+","34.4",",7,16,+","0.0","7","0.0",",7","9.4",",,,7",,,"25.6",",7","31.4",",,,7","19.8",",,,7"
"USC00421759","COTTONWOOD WEIR, UT US","40.6189","-111.7836","1519.7","2013-09","738.8","7","65.6",",7","11",",7","6",",7",,,,,"0",",7","0",",7","0",",7","24",",7","3",",7","2.2",",7,27,",,,,,"21.6",",,7,08,","32.8",",7,07,+","47.0","7","47.0",",7","48.0",",,,7",,,"18.9",",7","24.8",",,,7","13.1",",,,7"
"USC00421759","COTTONWOOD WEIR, UT US","40.6189","-111.7836","1519.7","2013-10","738.8","7","0.0",",7","8",",7","7",",7","0","4,7","0","3,7","0",",7","1",",7","0",",7","6",",7","0",",7","-0.6",",7,15,","0","4,,7,31,+","0.0","3,,7,31,+","12.4",",,7,10,","25.0",",7,01,","290.0","7","243.0",",7","46.7",",,,7","0","3,,,7","10.5",",7","16.0",",,,7","5.0",",,,7"
"USC00421759","COTTONWOOD WEIR, UT US","40.6189","-111.7836","1519.7","2013-11","738.8","7","0.0",",7","6",",7","4",",7","0",",7","0",",7","0",",7","12",",7","0",",7","0",",7","0",",7","-5.0",",7,23,","0",",,7,30,+","0.0",",,7,30,+","10.2",",,7,21,","20.0",",7,02,","663.9","7","373.9",",7","21.1",",,,7","0",",,,7","5.9",",7","10.7",",,,7","1.0",",,,7"
"USC00421759","COTTONWOOD WEIR, UT US","40.6189","-111.7836","1519.7","2013-12","738.8","7","0.0",",7","8",",7","5",",7","29",",7","8",",7","1",",7","30",",7","20",",7","0",",7","0",",7","-19.4",",7,09,","381",",,7,22,","152.0",",,7,19,","35.6",",,7,04,","12.8",",7,04,+","1359.0","7","695.1",",7","86.1",",,,7","507",",,,7","-4.1",",7","0.4",",,,7","-8.6",",,,7"
"USC00421759","COTTONWOOD WEIR, UT US","40.6189","-111.7836","1519.7","2014-01","0.0","7","0.0",",7","7",",7","3",",7","31",",7","4",",7","0",",7","31",",7","2",",7","0",",7","0",",7","-10.0",",7,05,","229",",,7,09,","102.0",",,7,30,+","10.7",",,7,30,","12.8",",7,11,","1936.8","7","577.8",",7","23.8",",,,7","331",",,,7","-0.3",",7","4.4",",,,7","-5.0",",,,7"
"USC00421759","COTTONWOOD WEIR, UT US","40.6189","-111.7836","1519.7","2014-02","0.0","7","0.0",",7","11",",7","6",",7","10",",7","2",",7","0",",7","12",",7","2",",7","0",",7","0",",7","-10.0",",7,05,","102",",,7,05,+","51.0",",,7,04,","23.4",",,7,27,","16.7",",7,16,+","2334.6","7","397.8",",7","52.2",",,,7","76",",,,7","4.1",",7","8.6",",,,7","-0.4",",,,7"
"USC00421759","COTTONWOOD WEIR, UT US","40.6189","-111.7836","1519.7","2014-03","0.0","7","0.0",",7","7",",7","6",",7","0",",7","0",",7","0",",7","10",",7","0",",7","0",",7","0",",7","-2.8",",7,21,+","0",",,7,31,+","0.0",",,7,31,+","14.7",",,7,30,","19.4",",7,26,+","2673.8","7","339.2",",7","47.5",",,,7","0",",,,7","7.4",",7","13.2",",,,7","1.6",",,,7"
"USC00421759","COTTONWOOD WEIR, UT US","40.6189","-111.7836","1519.7","2014-04","1.4","7","1.4",",7","8",",7","5",",7",,,,,"0",",7","3",",7","0",",7","7",",7","0",",7","-1.1",",7,01,",,,,,"31.5",",,7,26,","23.3",",7,21,","2907.3","7","233.5",",7","62.8",",,,7",,,"10.6",",7","16.3",",,,7","4.9",",,,7"
"USC00421759","COTTONWOOD WEIR, UT US","40.6189","-111.7836","1519.7","2014-05","34.9","7","33.5",",7","5",",7","4",",7","0","1,7","0","1,7","0",",7","0",",7","0",",7","22",",7","0",",7","1.7",",7,08,","0","1,,7,31,+","0.0","1,,7,31,+","14.0",",,7,08,","30.0",",7,29,+","3004.5","7","97.2",",7","37.4",",,,7","0","1,,,7","16.3",",7","22.3",",,,7","10.2",",,,7"
"USC00421759","COTTONWOOD WEIR, UT US","40.6189","-111.7836","1519.7","2014-06","142.9","7","108.0",",7","3",",7","3",",7","0",",7","0",",7","0",",7","0",",7","0",",7","28",",7","3",",7","3.9",",7,18,","0",",,7,30,+","0.0",",,7,30,+","19.3",",,7,27,","32.8",",7,25,","3019.2","7","14.7",",7","42.4",",,,7","0",",,,7","21.4",",7","27.9",",,,7","15.0",",,,7"
"USC00421759","COTTONWOOD WEIR, UT US","40.6189","-111.7836","1519.7","2014-07","412.8","7","269.9",",7","3",",7","3",",7","0",",7","0",",7","0",",7","0",",7","0",",7","31",",7","26",",7","13.9",",7,01,","0",",,7,31,+","0.0",",,7,31,+","14.2",",,7,29,","37.2",",7,23,+","0.0","7","0.0",",7","27.1",",,,7","0",",,,7","27.0",",7","33.3",",,,7","20.8",",,,7"
"USC00421759","COTTONWOOD WEIR, UT US","40.6189","-111.7836","1519.7","2014-08","553.3","7","140.5",",7","9",",7","6",",7","0",",7","0",",7","0",",7","0",",7","0",",7","30",",7","4",",7","9.4",",7,23,","0",",,7,31,+","0.0",",,7,31,+","8.1",",,7,20,","32.8",",7,18,+","4.2","7","4.2",",7","32.4",",,,7","0",",,,7","22.7",",7","28.7",",,,7","16.8",",,,7"
"USC00421759","COTTONWOOD WEIR, UT US","40.6189","-111.7836","1519.7","2014-09","655.4","7","102.1",",7","9",",7","7",",7","0",",7","0",",7","0",",7","0",",7","0",",7","27",",7","2",",7","5.6",",7,12,","0",",,7,30,+","0.0",",,7,30,+","36.3",",,7,27,","32.2",",7,18,+","26.1","7","21.9",",7","81.0",",,,7","0",",,,7","21.0",",7","27.1",",,,7","14.9",",,,7"
"USC00421759","COTTONWOOD WEIR, UT US","40.6189","-111.7836","1519.7","2014-10","656.8","7","1.4",",7","1",",7","1",",7","0",",7","0",",7","0",",7","0",",7","0",",7","16",",7","0",",7","2.8",",7,28,+","0",",,7,31,+","0.0",",,7,31,+","5.1",",,7,12,","25.6",",7,25,","137.8","7","111.7",",7","5.1",",,,7","0",",,,7","14.8",",7","20.9",",,,7","8.6",",,,7"
"USC00421759","COTTONWOOD WEIR, UT US","40.6189","-111.7836","1519.7","2014-11","656.8","7","0.0",",7","9",",7","3",",7","0",",7","0",",7","0",",7","16",",7","3",",7","1",",7","0",",7","-11.1",",7,16,","0",",,7,30,+","0.0",",,7,30,+","11.4",",,7,23,","21.7",",7,01,","535.9","7","398.1",",7","26.2",",,,7","0",",,,7","5.1",",7","9.9",",,,7","0.3",",,,7"
"USC00421759","COTTONWOOD WEIR, UT US","40.6189","-111.7836","1519.7","2014-12","656.8","7","0.0",",7","9",",7","8",",7","4",",7","2",",7","1",",7","20",",7","6",",7","0",",7","0",",7","-18.9",",7,31,","279",",,7,29,","254.0",",,7,29,","15.7",",,7,25,","16.1",",7,12,+","1041.5","7","505.6",",7","64.7",",,,7","330",",,,7","2.0",",7","6.1",",,,7","-2.1",",,,7"
"USC00421759","COTTONWOOD WEIR, UT US","40.6189","-111.7836","1519.7","2015-01","0.0","7","0.0",",7","2",",7","2",",7",,,"0",",7","0",",7","23",",7","4",",7","0",",7","0",",7","-15.0",",7,01,",,,"0.0",",,7,31,+","19.8",",,7,12,","13.3",",7,27,","1596.0","7","554.5",",7","31.2",",,,7","0",",,,7","0.4",",7","4.2",",,,7","-3.3",",,,7"
"USC00421759","COTTONWOOD WEIR, UT US","40.6189","-111.7836","1519.7","2015-02","0.0","7","0.0",",7","4",",7","2",",7","0",",7","0",",7","0",",7","11",",7","0",",7","0",",7","0",",7","-8.9",",7,23,","0",",,7,28,+","0.0",",,7,28,+","4.3",",,7,26,","20.0",",7,06,","1928.7","7","332.7",",7","8.9",",,,7","0",",,,7","6.4",",7","11.8",",,,7","1.1",",,,7"
"USC00421759","COTTONWOOD WEIR, UT US","40.6189","-111.7836","1519.7","2015-03","0.0","7","0.0",",7","5",",7","2",",7","0","5,7","0","2,7","0",",7","6",",7","0",",7","9",",7","0",",7","-5.6",",7,04,","0","5,,7,31,+","0.0","2,,7,31,+","19.8",",,7,03,","22.8",",7,31,+","2185.0","7","256.3",",7","28.9",",,,7","0","2,,,7","10.1",",7","15.7",",,,7","4.4",",,,7"
"USC00421759","COTTONWOOD WEIR, UT US","40.6189","-111.7836","1519.7","2015-04","1.1","7","1.1","1,7","7",",7","5",",7",,,,,"0",",7","5",",7","0","1,7","9","1,7","0","1,7","-3.3",",7,15,",,,,,"27.9",",,7,15,","26.1","1,7,29,","2378.9","7","193.9","1,7","77.4",",,,7",,,"11.6","1,7","18.5","1,,,7","4.7",",,,7"
"USC00421759","COTTONWOOD WEIR, UT US","40.6189","-111.7836","1519.7","2015-05","14.2","7","13.1",",7","18",",7","14",",7","0",",7","0",",7","0",",7","0",",7","0",",7","11",",7","0",",7","3.3",",7,10,","0",",,7,31,+","0.0",",,7,31,+","27.4",",,7,09,","30.6",",7,31,","2507.5","7","128.6",",7","145.2",",,,7","0",",,,7","14.6",",7","19.9",",,,7","9.3",",,,7"
"USC00421759","COTTONWOOD WEIR, UT US","40.6189","-111.7836","1519.7","2015-06","210.1","7","195.9",",7","3",",7","2",",7","0",",7","0",",7","0",",7","0",",7","0",",7","30",",7","14",",7","10.6",",7,07,","0",",,7,30,+","0.0",",,7,30,+","8.9",",,7,07,","37.8",",7,30,+","2509.2","7","1.7",",7","16.3",",,,7","0",",,,7","24.8",",7","31.4",",,,7","18.2",",,,7"
"USC00421759","COTTONWOOD WEIR, UT US","40.6189","-111.7836","1519.7","2015-07","407.5","7","197.4",",7","5",",7","3",",7","0",",7","0",",7","0",",7","0",",7","0",",7","31",",7","12",",7","12.8",",7,28,","0",",,7,31,+","0.0",",,7,31,+","13.0",",,7,09,","36.1",",7,01,","0.0","7","0.0",",7","20.5",",,,7","0",",,,7","24.7",",7","30.9",",,,7","18.4",",,,7"
"USC00421759","COTTONWOOD WEIR, UT US","40.6189","-111.7836","1519.7","2015-08","626.5","7","219.0",",7","4",",7","3",",7","0",",7","0",",7","0",",7","0",",7","0",",7","31",",7","16",",7","13.3",",7,08,","0",",,7,31,+","0.0",",,7,31,+","32.0",",,7,03,","36.1",",7,26,+","0.0","7","0.0",",7","58.9",",,,7","0",",,,7","25.4",",7","31.8",",,,7","19.0",",,,7"
"USC00421759","COTTONWOOD WEIR, UT US","40.6189","-111.7836","1519.7","2015-09","757.1","7","130.6",",7","3",",7","3",",7","0",",7","0",",7","0",",7","0",",7","0",",7","27",",7","0",",7","6.1",",7,18,","0",",,7,30,+","0.0",",,7,30,+","29.2",",,7,14,","31.7",",7,26,+","25.2","7","25.2",",7","47.8",",,,7","0",",,,7","21.9",",7","27.2",",,,7","16.4",",,,7"
"USC00421759","COTTONWOOD WEIR, UT US","40.6189","-111.7836","1519.7","2015-10","776.1","7","19.0",",7","11",",7","5",",7","0",",7","0",",7","0",",7","0",",7","0",",7","13",",7","0",",7","1.1",",7,30,","0",",,7,31,+","0.0",",,7,31,+","12.7",",,7,19,","28.9",",7,02,+","138.9","7","113.7",",7","52.3",",,,7","0",",,,7","15.3",",7","20.2",",,,7","10.3",",,,7"
"USC00421759","COTTONWOOD WEIR, UT US","40.6189","-111.7836","1519.7","2015-11","776.1","7","0.0",",7","10",",7","3",",7","0",",7","0",",7","0",",7","21",",7","3",",7","0",",7","0",",7","-10.0",",7,30,","0",",,7,30,+","0.0",",,7,30,+","17.0",",,7,10,","20.6",",7,04,+","584.0","7","445.1",",7","33.9",",,,7","0",",,,7","3.5",",7","8.5",",,,7","-1.5",",,,7"
"USC00421759","COTTONWOOD WEIR, UT US","40.6189","-111.7836","1519.7","2015-12","776.1","7","0.0",",7","9",",7","8",",7",,,"9",",7","0",",7","28",",7","11",",7","0",",7","0",",7","-15.6",",7,27,",,,"381.0",",,7,14,","36.8",",,7,14,","18.3",",7,09,","1180.6","7","596.6",",7","92.3",",,,7","1372",",,,7","-0.9",",7","3.3",",,,7","-5.1",",,,7"
"USC00421759","COTTONWOOD WEIR, UT US","40.6189","-111.7836","1519.7","2016-01","0.0","7","0.0",",7","13",",7","7",",7",,,,,"0",",7","31",",7","11",",7","0",",7","0",",7","-15.6",",7,01,",,,,,"19.8",",,7,24,","12.2",",7,30,","1801.1","7","620.5",",7","67.1",",,,7",,,"-1.7",",7","2.2",",,,7","-5.5",",,,7"
"USC00421759","COTTONWOOD WEIR, UT US","40.6189","-111.7836","1519.7","2016-02","0.0","7","0.0",",7","6",",7","2",",7","13",",7","2",",7","0",",7","19",",7","4",",7","0",",7","0",",7","-10.6",",7,02,","203",",,7,05,","76.0",",,7,05,","10.2",",,7,18,","18.3",",7,17,","2262.7","7","461.6",",7","19.3",",,,7","127",",,,7","2.4",",7","7.5",",,,7","-2.6",",,,7"
"USC00421759","COTTONWOOD WEIR, UT US","40.6189","-111.7836","1519.7","2016-03","0.0","7","0.0",",7","6",",7","5",",7","3",",7","2",",7","0",",7","12",",7","0",",7","0",",7","0",",7","-1.7",",7,24,+","51",",,7,22,","51.0",",,7,22,","21.8",",,7,07,","20.6",",7,22,+","2593.9","7","331.2",",7","60.2",",,,7","76",",,,7","7.6",",7","13.0",",,,7","2.3",",,,7"
"USC00421759","COTTONWOOD WEIR, UT US","40.6189","-111.7836","1519.7","2016-04","2.8","7","2.8","1,7","7",",7","7",",7","0","2,7","0","2,7","0",",7","3",",7","0","1,7","11","1,7","0","1,7","-0.6",",7,16,","0","2,,7,30,+","0.0","2,,7,30,+","22.1",",,7,14,","25.6","1,7,22,+","2778.7","7","184.8","1,7","79.9",",,,7","0","2,,,7","12.0","1,7","17.9","1,,,7","6.2",",,,7"
"USC00421759","COTTONWOOD WEIR, UT US","40.6189","-111.7836","1519.7","2016-05","11.9","7","9.1",",7","10",",7","8",",7","0",",7","0",",7","0",",7","0",",7","0",",7","15",",7","0",",7","2.2",",7,11,+","0",",,7,31,+","0.0",",,7,31,+","9.1",",,7,21,+","28.3",",7,15,+","2895.6","7","116.9",",7","50.0",",,,7","0",",,,7","14.9",",7","21.0",",,,7","8.7",",,,7"
"USC00421759","COTTONWOOD WEIR, UT US","40.6189","-111.7836","1519.7","2016-06","183.4","7","171.5",",7","3",",7","3",",7","0",",7","0",",7","0",",7","0",",7","0",",7","30",",7","15",",7","9.4",",7,12,","0",",,7,30,+","0.0",",,7,30,+","13.5",",,7,12,","35.6",",7,28,+","2899.0","7","3.4",",7","24.2",",,,7","0",",,,7","23.9",",7","31.1",",,,7","16.7",",,,7"
"USC00421759","COTTONWOOD WEIR, UT US","40.6189","-111.7836","1519.7","2016-07","453.4","7","270.0",",7","0",",7","0",",7","0",",7","0",",7","0",",7","0",",7","0",",7","31",",7","23",",7","8.9",",7,11,","0",",,7,31,+","0.0",",,7,31,+","0.0",",,7,31,+","36.7",",7,27,","0.5","7","0.5",",7","0.0",",,,7","0",",,,7","27.0",",7","33.4",",,,7","20.7",",,,7"
"USC00421759","COTTONWOOD WEIR, UT US","40.6189","-111.7836","1519.7","2016-08","680.5","7","227.1",",7","3",",7","0",",7","0",",7","0",",7","0",",7","0",",7","0",",7","31",",7","15",",7","15.6",",7,16,","0",",,7,31,+","0.0",",,7,31,+","2.3",",,7,07,","35.6",",7,03,+","0.5","7","0.0",",7","3.1",",,,7","0",",,,7","25.7",",7","31.8",",,,7","19.5",",,,7"
"USC00421759","COTTONWOOD WEIR, UT US","40.6189","-111.7836","1519.7","2016-09","742.3","7","61.8",",7","6",",7","4",",7","0",",7","0",",7","0",",7","0",",7","0",",7","25",",7","1",",7","6.1",",7,25,","0",",,7,30,+","0.0",",,7,30,+","27.9",",,7,23,","32.2",",7,01,","41.3","7","40.8",",7","58.7",",,,7","0",",,,7","19.0",",7","25.1",",,,7","13.0",",,,7"
"USC00421759","COTTONWOOD WEIR, UT US","40.6189","-111.7836","1519.7","2016-10","747.6","7","5.3",",7","4",",7","3",",7","0",",7","0",",7","0",",7","0",",7","0",",7","18",",7","0",",7","2.2",",7,20,","0",",,7,31,+","0.0",",,7,31,+","22.6",",,7,31,","25.0",",7,01,","168.4","7","127.1",",7","47.8",",,,7","0",",,,7","14.4",",7","20.0",",,,7","8.8",",,,7"
"USC00421759","COTTONWOOD WEIR, UT US","40.6189","-111.7836","1519.7","2016-11","747.6","7","0.0",",7","8",",7","7",",7","6",",7","3",",7","0",",7","10",",7","1",",7","2",",7","0",",7","-5.0",",7,30,","76",",,7,28,+","76.0",",,7,28,+","22.4",",,7,22,","21.7",",7,16,+","489.7","7","321.3",",7","74.3",",,,7","203",",,,7","7.6",",7","12.5",",,,7","2.8",",,,7"
"USC00421759","COTTONWOOD WEIR, UT US","40.6189","-111.7836","1519.7","2016-12","747.6","7","0.0","1,7","12","1,7","6","1,7","17","1,7","4","1,7","0","1,7","27","1,7","13","1,7","0","1,7","0","1,7","-13.9","1,7,19,","330","1,,7,26,+","330.0","1,,7,25,","27.2","1,,7,25,","15.6","1,7,15,","1096.2","7","606.5","1,7","77.2","1,,,7","585","1,,,7","-1.9","1,7","2.0","1,,,7","-5.8","1,,,7"
"USC00421759","COTTONWOOD WEIR, UT US","40.6189","-111.7836","1519.7","2017-01","0.0","7","0.0",",7","12",",7","8",",7","19","1,7","6",",7","1",",7","29",",7","16",",7","0",",7","0",",7","-17.8",",7,06,","356","1,,7,21,","356.0",",,7,21,","25.4",",,7,21,","13.3",",7,09,","1750.4","7","654.2",",7","69.4",",,,7","737",",,,7","-2.8",",7","1.3",",,,7","-6.9",",,,7"
"USC00421759","COTTONWOOD WEIR, UT US","40.6189","-111.7836","1519.7","2017-02","0.0","7","0.0",",7","9",",7","7",",7","5","1,7","3",",7","0",",7","16",",7","2",",7","0",",7","0",",7","-8.3",",7,25,","127","1,,7,24,","102.0",",,7,27,","25.1",",,7,22,","20.0",",7,10,+","2143.1","7","392.7",",7","79.4",",,,7","229",",,,7","4.3",",7","9.0",",,,7","-0.4",",,,7"
"USC00421759","COTTONWOOD WEIR, UT US","40.6189","-111.7836","1519.7","2017-03","0.3","7","0.3",",7","9",",7","7",",7","1",",7","1",",7","0",",7","5",",7","0",",7","9",",7","0",",7","-5.6",",7,06,","76",",,7,06,","76.0",",,7,06,","37.6",",,7,23,","23.9",",7,18,","2405.7","7","262.6",",7","108.0",",,,7","76",",,,7","9.9",",7","15.3",",,,7","4.4",",,,7"
"USC00421759","COTTONWOOD WEIR, UT US","40.6189","-111.7836","1519.7","2017-04","0.6","7","0.3",",7","11",",7","10",",7","0","3,7","0","3,7","0",",7","6",",7","0",",7","5",",7","0",",7","-2.2",",7,09,","0","3,,7,30,+","0.0","3,,7,30,+","31.2",",,7,25,","24.4",",7,14,+","2669.2","7","263.5",",7","141.7",",,,7","0","3,,,7","9.6",",7","15.3",",,,7","3.9",",,,7"
"USC00421759","COTTONWOOD WEIR, UT US","40.6189","-111.7836","1519.7","2017-05","26.6","7","26.0",",7","6",",7","3",",7","0","1,7","0","2,7","0",",7","2",",7","0",",7","17",",7","0",",7","0.0",",7,18,+","0","1,,7,31,+","0.0","2,,7,31,+","19.3",",,7,17,","30.6",",7,31,","2784.1","7","114.9",",7","29.7",",,,7","0","2,,,7","15.5",",7","21.6",",,,7","9.3",",,,7"
"USC00421759","COTTONWOOD WEIR, UT US","40.6189","-111.7836","1519.7","2017-06","165.8","7","139.2",",7","3",",7","1",",7","0",",7","0",",7","0",",7","0",",7","0",",7","29",",7","10",",7","7.2",",7,14,+","0",",,7,30,+","0.0",",,7,30,+","5.3",",,7,13,","35.0",",7,20,","2793.3","7","9.2",",7","8.1",",,,7","0",",,,7","22.7",",7","30.1",",,,7","15.2",",,,7"
"USC00421759","COTTONWOOD WEIR, UT US","40.6189","-111.7836","1519.7","2017-07","461.8","7","296.0",",7","4",",7","3",",7","0",",7","0",",7","0",",7","0",",7","0",",7","31",",7","30",",7","17.2",",7,28,+","0",",,7,31,+","0.0",",,7,31,+","6.9",",,7,26,","36.7",",7,08,+","0.0","7","0.0",",7","16.8",",,,7","0",",,,7","27.9",",7","34.1",",,,7","21.6",",,,7"
"USC00421759","COTTONWOOD WEIR, UT US","40.6189","-111.7836","1519.7","2017-08","687.1","7","225.3","1,7","2","4,7","0","4,7","0",",7","0",",7","0",",7","0",",7","0","1,7","30","1,7","15","1,7","14.4",",7,15,","0",",,7,31,+","0.0",",,7,31,+","1.5","4,,7,23,","35.6","1,7,01,","0.0","7","0.0","1,7","2.3","4,,,7","0",",,,7","25.8","1,7","31.6","1,,,7","20.1",",,,7"
"USC00421759","COTTONWOOD WEIR, UT US","40.6189","-111.7836","1519.7","2017-09","785.5","7","98.4",",7","7",",7","4",",7","0",",7","0",",7","0",",7","0",",7","0",",7","22",",7","5",",7","1.7",",7,23,","0",",,7,30,+","0.0",",,7,30,+","32.5",",,7,24,","33.3",",7,05,+","83.1","7","83.1",",7","91.5",",,,7","0",",,,7","18.8",",7","24.5",",,,7","13.1",",,,7"
"USC00421759","COTTONWOOD WEIR, UT US","40.6189","-111.7836","1519.7","2017-10","785.5","7","0.0",",7","5",",7","0",",7","0",",7","0",",7","0",",7","3",",7","0",",7","6",",7","0",",7","-1.7",",7,15,","0",",,7,31,+","0.0",",,7,31,+","2.0",",,7,01,","23.3",",7,19,","338.0","7","254.9",",7","5.6",",,,7","0",",,,7","10.1",",7","16.8",",,,7","3.4",",,,7"
"USC00421759","COTTONWOOD WEIR, UT US","40.6189","-111.7836","1519.7","2017-11","785.5","7","0.0",",7","4",",7","2",",7","0",",7","0",",7","0",",7","13",",7","0",",7","0",",7","0",",7","-4.4",",7,08,","0",",,7,30,+","0.0",",,7,30,+","20.8",",,7,17,","18.3",",7,02,","681.2","7","343.2",",7","36.1",",,,7","0",",,,7","6.9",",7","11.9",",,,7","1.9",",,,7"
"USC00421759","COTTONWOOD WEIR, UT US","40.6189","-111.7836","1519.7","2017-12","785.5","7","0.0",",7","7",",7","4",",7","7",",7","5",",7","0",",7","29",",7","8",",7","0",",7","0",",7","-9.4",",7,12,","51",",,7,04,","51.0",",,7,04,","6.9",",,7,04,","14.4",",7,03,","1258.3","7","577.1",",7","23.4",",,,7","151",",,,7","-0.3",",7","4.1",",,,7","-4.6",",,,7"
"USC00421759","COTTONWOOD WEIR, UT US","40.6189","-111.7836","1519.7","2018-01",,,,,"4",",7","3",",7","10",",7","1",",7",,,,,,,,,,,,,"279",",,7,21,+","279.0",",,7,20,","28.4",",,7,20,",,,,,,,"41.3",",,,7","279",",,,7",,,,,,
"USC00421759","COTTONWOOD WEIR, UT US","40.6189","-111.7836","1519.7","2018-02",,,"0.0","5,7","5",",7","3",",7","10",",7","3",",7","0","2,7","17","2,7","1","3,7","0","3,7","0","3,7","-7.8","2,7,25,+","381",",,7,23,","356.0",",,7,19,","34.3",",,7,19,","13.9","3,7,18,",,,"356.6","3,7","50.6",",,,7","585",",,,7","3.1","5,7","7.5","3,,,7","-1.3","2,,,7"
"USC00421759","COTTONWOOD WEIR, UT US","40.6189","-111.7836","1519.7","2018-03",,,"0.0",",7","10",",7","6",",7","9",",7",,,"0",",7","15",",7","0",",7","0",",7","0",",7","-5.6",",7,07,+","330",",,7,04,",,,"29.7",",,7,04,","19.4",",7,31,",,,"382.6",",7","81.6",",,,7",,,"6.0",",7","11.4",",,,7","0.6",",,,7"
"USC00421759","COTTONWOOD WEIR, UT US","40.6189","-111.7836","1519.7","2018-04",,,"5.8",",7","5",",7","4",",7","2",",7","2",",7","0",",7","4",",7","0",",7","9",",7","0",",7","-4.4",",7,03,","127",",,7,17,","127.0",",,7,17,","30.5",",,7,30,","27.8",",7,28,+",,,"210.7",",7","63.8",",,,7","152",",,,7","11.5",",7","18.1",",,,7","5.0",",,,7"
"USC00421759","COTTONWOOD WEIR, UT US","40.6189","-111.7836","1519.7","2018-05",,,"25.3",",7","8",",7","5",",7","0",",7","0",",7","0",",7","0",",7","0",",7","24",",7","0",",7","5.6",",7,13,+","0",",,7,31,+","0.0",",,7,31,+","9.7",",,7,23,+","29.4",",7,26,+",,,"69.2",",7","40.1",",,,7","0",",,,7","16.9",",7","23.1",",,,7","10.8",",,,7"
"USC00421759","COTTONWOOD WEIR, UT US","40.6189","-111.7836","1519.7","2018-06",,,"146.8",",7","1",",7","1",",7","0",",7","0",",7","0",",7","0",",7","0",",7","30",",7","12",",7","9.4",",7,12,+","0",",,7,30,+","0.0",",,7,30,+","8.1",",,7,18,","36.1",",7,28,+",,,"2.0",",7","8.1",",,,7","0",",,,7","23.2",",7","30.4",",,,7","15.9",",,,7"
"USC00421759","COTTONWOOD WEIR, UT US","40.6189","-111.7836","1519.7","2018-07",,,"321.0",",7","1",",7","0",",7","0",",7","0",",7","0",",7","0",",7","0",",7","31",",7","30",",7","15.0",",7,01,","0",",,7,31,+","0.0",",,7,31,+","2.3",",,7,09,","37.8",",7,07,+","0.0","7","0.0",",7","2.3",",,,7","0",",,,7","28.7",",7","35.0",",,,7","22.4",",,,7"
"USC00421759","COTTONWOOD WEIR, UT US","40.6189","-111.7836","1519.7","2018-08",,,"233.7",",7","2",",7","2",",7","0",",7","0",",7","0",",7","0",",7","0",",7","31",",7","17",",7","10.6",",7,28,","0",",,7,31,+","0.0",",,7,31,+","24.9",",,7,24,","36.1",",7,10,+","1.1","7","1.1",",7","28.2",",,,7","0",",,,7","25.8",",7","32.3",",,,7","19.4",",,,7"
"USC00421759","COTTONWOOD WEIR, UT US","40.6189","-111.7836","1519.7","2018-09",,,"126.3",",7","0",",7","0",",7","0",",7","0",",7","0",",7","0",",7","0",",7","29",",7","0",",7","5.6",",7,25,","0",",,7,30,+","0.0",",,7,30,+","0.0",",,7,30,+","31.7",",7,16,+","11.1","7","10.0",",7","0.0",",,,7","0",",,,7","22.2",",7","28.6",",,,7","15.8",",,,7"
