"STATION","NAME","LATITUDE","LONGITUDE","ELEVATION","DATE","DAPR","DAPR_ATTRIBUTES","MDPR","MDPR_ATTRIBUTES","MDSF","MDSF_ATTRIBUTES","PRCP","PRCP_ATTRIBUTES","SNOW","SNOW_ATTRIBUTES","SNWD","SNWD_ATTRIBUTES","TAVG","TAVG_ATTRIBUTES","TMAX","TMAX_ATTRIBUTES","TMIN","TMIN_ATTRIBUTES","TOBS","TOBS_ATTRIBUTES","WESD","WESD_ATTRIBUTES"
"USC00420072","ALTA, UT US","40.5905","-111.6369","2660.9","2015-12-06",,,,,,,"0.0",",,7,1800","0.0",",,7,","406.0",",,7,1800",,,"6.1",",,7","-7.8",",,7","0.6",",,7,1800",,
"USC00420072","ALTA, UT US","40.5905","-111.6369","2660.9","2015-12-07",,,,,,,"0.0",",,7,1800","0.0",",,7,","406.0",",,7,1800",,,"6.7",",,7","-3.3",",,7","2.2",",,7,1800",,
"USC00420072","ALTA, UT US","40.5905","-111.6369","2660.9","2015-12-08",,,,,,,"23.9",",,7,1800","76.0",",,7,","406.0",",,7,1800",,,"3.9",",,7","-1.7",",,7","-0.6",",,7,1800",,
"USC00420072","ALTA, UT US","40.5905","-111.6369","2660.9","2015-12-09",,,,,,,"0.0",",,7,1800","0.0",",,7,","406.0",",,7,1800",,,"8.9",",,7","-1.1",",,7","1.1",",,7,1800",,
"USC00420072","ALTA, UT US","40.5905","-111.6369","2660.9","2015-12-10",,,,,,,"0.0",",,7,1800","0.0",",,7,","406.0",",,7,1800",,,"5.6",",,7","-3.3",",,7","-3.3",",,7,1800",,
"USC00420072","ALTA, UT US","40.5905","-111.6369","2660.9","2015-12-11",,,,,,,"12.7",",,7,1800","140.0",",,7,","533.0",",,7,1800",,,"-3.3",",,7","-10.6",",,7","-7.8",",,7,1800",,
"USC00420072","ALTA, UT US","40.5905","-111.6369","2660.9","2015-12-12",,,,,,,"1.3",",,7,1800","38.0",",,7,","559.0",",,7,1800",,,"-5.6",",,7","-12.2",",,7","-8.3",",,7,1800",,
"USC00420072","ALTA, UT US","40.5905","-111.6369","2660.9","2015-12-13",,,,,,,"0.0",",,7,1800","0.0",",,7,","533.0",",,7,1800",,,"2.2",",,7","-13.9",",,7","-1.7",",,7,1800",,
"USC00420072","ALTA, UT US","40.5905","-111.6369","2660.9","2015-12-14",,,,,,,"19.1",",,7,1800","330.0",",,7,","864.0",",,7,1800",,,"1.7",",,7","-10.6",",,7","-10.6",",,7,1800",,
"USC00420072","ALTA, UT US","40.5905","-111.6369","2660.9","2015-12-15",,,,,,,"16.5",",,7,1800","305.0",",,7,","1143.0",",,7,1800",,,"1.7",",,7","-12.2",",,7","-12.2",",,7,1800",,
"USC00420072","ALTA, UT US","40.5905","-111.6369","2660.9","2015-12-16",,,,,,,"9.7",",,7,1800","178.0",",,7,","1118.0",",,7,1800",,,"-9.4",",,7","-12.8",",,7","-12.2",",,7,1800",,
"USC00420072","ALTA, UT US","40.5905","-111.6369","2660.9","2015-12-17",,,,,,,"10.2",",,7,1800","178.0",",,7,","1092.0",",,7,1800",,,"-9.4",",,7","-17.8",",,7","-11.7",",,7,1800",,
"USC00420072","ALTA, UT US","40.5905","-111.6369","2660.9","2015-12-18",,,,,,,"0.0","T,,7,1800","0.0","T,,7,","1016.0",",,7,1800",,,"1.7",",,7","-11.7",",,7","-4.4",",,7,1800",,
"USC00420072","ALTA, UT US","40.5905","-111.6369","2660.9","2015-12-19",,,,,,,"0.0",",,7,1800","0.0",",,7,","889.0",",,7,1800",,,"3.3",",,7","-5.0",",,7","0.0",",,7,1800",,
"USC00420072","ALTA, UT US","40.5905","-111.6369","2660.9","2015-12-20",,,,,,,"8.6",",,7,1800","178.0",",,7,","1067.0",",,7,1800",,,"0.6",",,7","-7.2",",,7","-7.2",",,7,1800",,
"USC00420072","ALTA, UT US","40.5905","-111.6369","2660.9","2015-12-21",,,,,,,"8.6",",,7,1800","102.0",",,7,","1067.0",",,7,1800",,,"0.6",",,7","-8.3",",,7","-3.9",",,7,1800",,
"USC00420072","ALTA, UT US","40.5905","-111.6369","2660.9","2015-12-22",,,,,,,"71.9",",,7,1800","381.0",",,7,","1448.0",",,7,1800",,,"-3.3",",,7","-7.2",",,7","-7.2",",,7,1800",,
"USC00420072","ALTA, UT US","40.5905","-111.6369","2660.9","2015-12-23",,,,,,,"30.0",",,7,1800","152.0",",,7,","1499.0",",,7,1800",,,"-7.2",",,7","-12.2",",,7","-12.2",",,7,1800",,
"USC00420072","ALTA, UT US","40.5905","-111.6369","2660.9","2015-12-24",,,,,,,"2.0",",,7,1800","25.0",",,7,","1397.0",",,7,1800",,,"-8.9",",,7","-16.1",",,7","-11.1",",,7,1800",,
"USC00420072","ALTA, UT US","40.5905","-111.6369","2660.9","2015-12-25",,,,,,,"16.0",",,7,1800","254.0",",,7,","1651.0",",,7,1800",,,"-10.6",",,7","-15.0",",,7","-15.0",",,7,1800",,
"USC00420072","ALTA, UT US","40.5905","-111.6369","2660.9","2015-12-26",,,,,,,"0.0",",,7,1800","0.0",",,7,","1524.0",",,7,1800",,,"-10.6",",,7","-18.3",",,7","-13.9",",,7,1800",,
"USC00420072","ALTA, UT US","40.5905","-111.6369","2660.9","2015-12-27",,,,,,,"0.0",",,7,1800","0.0",",,7,","1422.0",",,7,1800",,,"-4.4",",,7","-16.7",",,7","-10.6",",,7,1800",,
"USC00420072","ALTA, UT US","40.5905","-111.6369","2660.9","2015-12-28",,,,,,,"0.3",",,7,1800","0.0","T,,7,","1372.0",",,7,1800",,,"-8.3",",,7","-12.2",",,7","-10.0",",,7,1800",,
"USC00420072","ALTA, UT US","40.5905","-111.6369","2660.9","2015-12-29",,,,,,,"0.8",",,7,1800","25.0",",,7,","1346.0",",,7,1800",,,"-10.0",",,7","-15.6",",,7","-15.6",",,7,1800",,
"USC00420072","ALTA, UT US","40.5905","-111.6369","2660.9","2015-12-30",,,,,,,"2.3",",,7,1800","51.0",",,7,","1321.0",",,7,1800",,,"-11.7",",,7","-17.2",",,7","-17.2",",,7,1800",,
"USC00420072","ALTA, UT US","40.5905","-111.6369","2660.9","2015-12-31",,,,,,,"0.0",",,7,1800","0.0",",,7,","1270.0",",,7,1800",,,"-7.2",",,7","-20.6",",,7","-14.4",",,7,1800",,
"USC00420072","ALTA, UT US","40.5905","-111.6369","2660.9","2016-01-01",,,,,,,"0.0",",,7,1800","0.0",",,7,","1270.0",",,7,1800",,,"-6.1",",,7","-15.0",",,7","-9.4",",,7,1800",,
"USC00420072","ALTA, UT US","40.5905","-111.6369","2660.9","2016-01-02",,,,,,,"0.0",",,7,1800","0.0",",,7,","1219.0",",,7,1800",,,"1.1",",,7","-11.1",",,7","-2.8",",,7,1800",,
"USC00420072","ALTA, UT US","40.5905","-111.6369","2660.9","2016-01-03",,,,,,,"0.0",",,7,1800","0.0",",,7,","1219.0",",,7,1800",,,"6.1",",,7","-4.4",",,7","-0.6",",,7,1800",,
"USC00420072","ALTA, UT US","40.5905","-111.6369","2660.9","2016-01-04",,,,,,,"0.0","T,,7,1800","0.0",",,7,","1143.0",",,7,1800",,,"1.7",",,7","-4.4",",,7","-3.3",",,7,1800",,
"USC00420072","ALTA, UT US","40.5905","-111.6369","2660.9","2016-01-05",,,,,,,"2.5",",,7,1800","13.0",",,7,","1143.0",",,7,1800",,,"1.7",",,7","-3.9",",,7","-2.2",",,7,1800",,
"USC00420072","ALTA, UT US","40.5905","-111.6369","2660.9","2016-01-06",,,,,,,"5.8",",,7,1800","51.0",",,7,","1168.0",",,7,1800",,,"-2.2",",,7","-4.4",",,7","-3.9",",,7,1800",,
"USC00420072","ALTA, UT US","40.5905","-111.6369","2660.9","2016-01-07",,,,,,,"5.1",",,7,1800","89.0",",,7,","1219.0",",,7,1800",,,"-1.7",",,7","-7.8",",,7","-5.6",",,7,1800",,
"USC00420072","ALTA, UT US","40.5905","-111.6369","2660.9","2016-01-08",,,,,,,"8.6",",,7,1800","127.0",",,7,",,,,,"-5.6",",,7","-8.3",",,7","-8.3",",,7,1800",,
"USC00420072","ALTA, UT US","40.5905","-111.6369","2660.9","2016-01-09",,,,,,,"1.3",",,7,1800","51.0",",,7,","1346.0",",,7,1800",,,"-5.6",",,7","-11.1",",,7","-9.4",",,7,1800",,
"USC00420072","ALTA, UT US","40.5905","-111.6369","2660.9","2016-01-10",,,,,,,"0.3",",,7,1800","13.0",",,7,","1372.0",",,7,1800",,,"-5.6",",,7","-16.7",",,7","-13.3",",,7,1800",,
"USC00420072","ALTA, UT US","40.5905","-111.6369","2660.9","2016-01-11",,,,,,,"0.0",",,7,1800","0.0",",,7,","1346.0",",,7,1800",,,"-1.7",",,7","-16.1",",,7","-7.2",",,7,1800",,
"USC00420072","ALTA, UT US","40.5905","-111.6369","2660.9","2016-01-12",,,,,,,"0.0",",,7,1800","0.0",",,7,","1219.0",",,7,1800",,,"1.1",",,7","-12.8",",,7","-5.6",",,7,1800",,
"USC00420072","ALTA, UT US","40.5905","-111.6369","2660.9","2016-01-13",,,,,,,"0.0",",,7,1800","0.0",",,7,","1219.0",",,7,1800",,,"4.4",",,7","-7.2",",,7","-1.1",",,7,1800",,
"USC00420072","ALTA, UT US","40.5905","-111.6369","2660.9","2016-01-14",,,,,,,"9.7",",,7,1800","140.0",",,7,","1372.0",",,7,1800",,,"-1.1",",,7","-10.6",",,7","-10.6",",,7,1800",,
"USC00420072","ALTA, UT US","40.5905","-111.6369","2660.9","2016-01-15",,,,,,,"16.0",",,7,1800","254.0",",,7,","1549.0",",,7,1800",,,"-7.2",",,7","-13.3",",,7","-8.9",",,7,1800",,
"USC00420072","ALTA, UT US","40.5905","-111.6369","2660.9","2016-01-16",,,,,,,"17.0",",,7,1800","152.0",",,7,","1549.0",",,7,1800",,,"-3.3",",,7","-11.1",",,7","-3.9",",,7,1800",,
"USC00420072","ALTA, UT US","40.5905","-111.6369","2660.9","2016-01-17",,,,,,,"15.2",",,7,1800","102.0",",,7,","1575.0",",,7,1800",,,"-2.8",",,7","-7.2",",,7","-5.6",",,7,1800",,
"USC00420072","ALTA, UT US","40.5905","-111.6369","2660.9","2016-01-18",,,,,,,"14.0",",,7,1800","241.0",",,7,","1778.0",",,7,1800",,,"-2.8",",,7","-7.2",",,7","-4.4",",,7,1800",,
"USC00420072","ALTA, UT US","40.5905","-111.6369","2660.9","2016-01-19",,,,,,,"5.6",",,7,1800","51.0",",,7,","1753.0",",,7,1800",,,"-1.7",",,7","-12.2",",,7","-5.0",",,7,1800",,
"USC00420072","ALTA, UT US","40.5905","-111.6369","2660.9","2016-01-20",,,,,,,"22.9",",,7,1800","152.0",",,7,","1829.0",",,7,1800",,,"-3.3",",,7","-10.0",",,7","-10.0",",,7,1800",,
"USC00420072","ALTA, UT US","40.5905","-111.6369","2660.9","2016-01-21",,,,,,,"0.0",",,7,1800","0.0",",,7,","1727.0",",,7,1800",,,"0.0",",,7","-13.3",",,7","-3.3",",,7,1800",,
"USC00420072","ALTA, UT US","40.5905","-111.6369","2660.9","2016-01-22",,,,,,,"0.0",",,7,1800","0.0",",,7,","1676.0",",,7,1800",,,"4.4",",,7","-4.4",",,7","-0.6",",,7,1800",,
"USC00420072","ALTA, UT US","40.5905","-111.6369","2660.9","2016-01-23",,,,,,,"4.6",",,7,1800","76.0",",,7,","1702.0",",,7,1800",,,"2.2",",,7","-3.3",",,7","-3.3",",,7,1800",,
"USC00420072","ALTA, UT US","40.5905","-111.6369","2660.9","2016-01-24",,,,,,,"17.5",",,7,1800","229.0",",,7,","1930.0",",,7,1800",,,"-3.3",",,7","-8.3",",,7","-7.8",",,7,1800",,
"USC00420072","ALTA, UT US","40.5905","-111.6369","2660.9","2016-01-25",,,,,,,"12.7",",,7,1800","165.0",",,7,","1981.0",",,7,1800",,,"-6.1",",,7","-10.6",",,7","-10.0",",,7,1800",,
"USC00420072","ALTA, UT US","40.5905","-111.6369","2660.9","2016-01-26",,,,,,,"0.0",",,7,1800","0.0",",,7,","1981.0",",,7,1800",,,"-2.2",",,7","-15.6",",,7","-8.3",",,7,1800",,
"USC00420072","ALTA, UT US","40.5905","-111.6369","2660.9","2016-01-27",,,,,,,"0.0",",,7,1800","0.0",",,7,","1829.0",",,7,1800",,,"3.9",",,7","-9.4",",,7","-0.6",",,7,1800",,
"USC00420072","ALTA, UT US","40.5905","-111.6369","2660.9","2016-01-28",,,,,,,"0.0",",,7,1800","0.0",",,7,","1702.0",",,7,1800",,,"5.0",",,7","-5.0",",,7","-1.1",",,7,1800",,
"USC00420072","ALTA, UT US","40.5905","-111.6369","2660.9","2016-01-29",,,,,,,"6.1",",,7,1800","51.0",",,7,","1727.0",",,7,1800",,,"2.8",",,7","-6.7",",,7","0.0",",,7,1800",,
"USC00420072","ALTA, UT US","40.5905","-111.6369","2660.9","2016-01-30",,,,,,,"23.9",",,7,1800","356.0",",,7,","2108.0",",,7,1800",,,"1.7",",,7","-10.6",",,7","-10.6",",,7,1800",,
"USC00420072","ALTA, UT US","40.5905","-111.6369","2660.9","2016-01-31",,,,,,,"4.8",",,7,1800","51.0",",,7,","2032.0",",,7,1800",,,"-6.7",",,7","-15.6",",,7","-10.0",",,7,1800",,
"USC00420072","ALTA, UT US","40.5905","-111.6369","2660.9","2016-02-01",,,,,,,"10.9",",,7,1800","127.0",",,7,","1981.0",",,7,1800",,,"-10.0",",,7","-13.9",",,7","-13.9",",,7,1800",,
"USC00420072","ALTA, UT US","40.5905","-111.6369","2660.9","2016-02-02",,,,,,,"1.3",",,7,1800","64.0",",,7,","2032.0",",,7,1800",,,"-12.8",",,7","-16.7",",,7","-15.6",",,7,1800",,
"USC00420072","ALTA, UT US","40.5905","-111.6369","2660.9","2016-02-03",,,,,,,"3.0",",,7,1800","76.0",",,7,","2083.0",",,7,1800",,,"-8.9",",,7","-15.6",",,7","-13.9",",,7,1800",,
"USC00420072","ALTA, UT US","40.5905","-111.6369","2660.9","2016-02-04",,,,,,,"4.8",",,7,1800","102.0",",,7,","2057.0",",,7,1800",,,"-8.3",",,7","-16.1",",,7","-10.0",",,7,1800",,
"USC00420072","ALTA, UT US","40.5905","-111.6369","2660.9","2016-02-05",,,,,,,"14.2",",,7,1800","203.0",",,7,","2134.0",",,7,1800",,,"-4.4",",,7","-10.0",",,7","-8.9",",,7,1800",,
"USC00420072","ALTA, UT US","40.5905","-111.6369","2660.9","2016-02-06",,,,,,,"0.0",",,7,1800","0.0",",,7,","2057.0",",,7,1800",,,"-1.1",",,7","-11.1",",,7","-5.0",",,7,1800",,
"USC00420072","ALTA, UT US","40.5905","-111.6369","2660.9","2016-02-07",,,,,,,"0.0",",,7,1800","0.0",",,7,","1981.0",",,7,1800",,,"1.1",",,7","-7.8",",,7","-2.2",",,7,1800",,
"USC00420072","ALTA, UT US","40.5905","-111.6369","2660.9","2016-02-08",,,,,,,"0.0",",,7,1800","0.0",",,7,","1803.0",",,7,1800",,,"5.6",",,7","-5.6",",,7","2.8",",,7,1800",,
"USC00420072","ALTA, UT US","40.5905","-111.6369","2660.9","2016-02-09",,,,,,,"0.0",",,7,1800","0.0",",,7,","1778.0",",,7,1800",,,"12.2",",,7","-2.8",",,7","2.8",",,7,1800",,
"USC00420072","ALTA, UT US","40.5905","-111.6369","2660.9","2016-02-10",,,,,,,"0.0",",,7,1800","0.0",",,7,","1753.0",",,7,1800",,,"8.3",",,7","-1.7",",,7","0.6",",,7,1800",,
